TransactionID,Timestamp,CustomerID,Name,Surname,Shipping_State,Item,Description,Retail_Price,Loyalty_Discount
111473,12/12/16 04:32,200000486,Leonard,Churchill,Tennessee,4681342313,Sheets,29.9,0.05
111472,12/12/16 04:31,100000124,John,Black,Texas,4934584980,Nylon Pants,55.86,0.05
111471,12/12/16 04:30,200000533,Abigail,Gibson,Arkansas,2876522496,Jacket,99.8,0.01
111470,12/12/16 04:27,100000655,Brandon,Walsh,Iowa,4398051135,Bra,6,0.01
111469,12/12/16 04:27,300000528,Victoria,Welch,Iowa,5187883584,Dish Towel,49.5,0.08
111468,12/12/16 04:23,100000007,Dorothy,Thomson,Alabama,2963300774,Sweatshirt,75.81,0.07
111467,12/12/16 04:22,200000164,Claire,Walsh,Idaho,2588421965,Commode Cover,15.84,0.09
111466,12/12/16 04:22,100000090,Wanda,Henderson,Texas,9166887914,Sweater,95.76,0.03
111465,12/12/16 04:21,200000682,Oliver,Paterson,Pennsylvani,8068199275,Slacks,87.78,0.07
111464,12/12/16 04:17,200000751,Brian,Bond,Wisconsin,8586814459,Gown & Robe Set,65.64,0.09
111463,12/12/16 04:16,200000939,Alan,Dyer,Wisconsin,9195451761,Hand Towel,51.66,0.07
111462,12/12/16 04:15,100000369,Joan,Quinn,North Carolina,6182617964,Long Gown,97.11,0.08
111461,12/12/16 04:14,100000902,Jake,White,Kentucky,1737807900,Tie,68.64,0.01
111460,12/12/16 04:14,100000807,Gordon,May,Nebraska,9870137717,Crib Sheet,53.9,0.06
111459,12/12/16 04:14,200000701,Joshua,Wilson,North Carolina,3382973348,Top,81.76,0.1
111458,12/12/16 04:12,100000655,Brandon,Walsh,Iowa,5736433915,Mattress Cover,65.78,0.01
111457,12/12/16 04:12,200000106,Ella,Bond,South Dakota,9916068026,Gowns/Pajamas,118.14,0.07
111456,12/12/16 04:11,100000173,Hannah,Thomson,Massachusetts,1336619171,Slacks,63.84,0.03
111455,12/12/16 04:10,200000103,Nicola,Powell,Maryland,6511971572,Sleeping Bag,47.88,0.02
111454,12/12/16 04:07,200000106,Ella,Bond,South Dakota,8269421724,Long Overalls,124.75,0.07
111453,12/12/16 04:06,200000590,Stephen,Fisher,Washington,1988250904,Coat,74.16,0.07
111452,12/12/16 04:06,100000296,Penelope,Clarkson,Ohio,8948840620,Gloves,19.8,0.07
111451,12/12/16 04:03,400000721,James,Dowd,Mississippi,9870137717,Crib Sheet,53.9,0
111450,12/12/16 04:01,200000266,Karen,Oliver,Alaska,1940915493,Long Gown,68.77,0.1
111449,12/12/16 04:00,100000783,Christopher,Davies,New Hampshire,7502168586,Baby Quilt,38.06,0.08
111448,12/12/16 03:59,200000426,Andrew,Jackson,Texas,7425260271,Mattress Cover,35.44,0.1
111447,12/12/16 03:58,200000389,Leonard,Thomson,Florida,7645888340,Bath Mat,5.6,0
111446,12/12/16 03:58,100000251,Fiona,Jones,South Dakota,8586814459,Gown & Robe Set,65.64,0.1
111445,12/12/16 03:58,400000555,Zoe,Murray,Missouri,3452086694,Bra,38.87,0.07
111444,12/12/16 03:56,200000658,John,Payne,Nevada,3750666773,Waterbed Sheet,79.8,0.07
111443,12/12/16 03:56,100000172,Nicholas,Greene,Washington,5509524170,Couch Cover,86.68,0
111442,12/12/16 03:53,100000248,James,Miller,Georgia,1039854547,Coat,135.83,0.1
111441,12/12/16 03:51,300000358,Simon,Morrison,Colorado,8213207925,Underwear & Boxers,23.76,0.04
111440,12/12/16 03:50,100000798,Karen,Tucker,Illinoi,2240469836,Slippers,35.82,0.07
111439,12/12/16 03:49,300000023,Deirdre,McDonald,New York,1625450539,Dress,54.89,0.05
111438,12/12/16 03:45,100000127,Emma,Fraser,Virginia,2355020550,Sweater,67.92,0.08
111437,12/12/16 03:41,100000211,Robert,Wright,Iowa,2210750188,Blazer,119.76,0.02
111436,12/12/16 03:40,100000783,Christopher,Davies,New Hampshire,2926937052,Washcloth,10.78,0.08
111435,12/12/16 03:38,200000671,Carolyn,Arnold,Mississippi,1160651321,Coat,93.9,0.1
111434,12/12/16 03:37,200000459,Charles,Brown,Arizona,9313710898,Dish Towel,32.23,0.04
111433,12/12/16 03:36,100000920,Steven,Hill,Wisconsin,6962492078,Bath Mat,37.31,0.02
111432,12/12/16 03:35,100000313,Jessica,Piper,California,8213207925,Underwear & Boxers,23.76,0.01
111431,12/12/16 03:30,100000116,Alison,Johnston,Delaware,2020397001,Men's Pajama Set,23.1,0.01
111430,12/12/16 03:29,300000888,Pippa,Gray,New Mexico,1737807900,Tie,68.64,0
111429,12/12/16 03:29,100000475,Kevin,James,Hawaii,8438262686,Robe,29.88,0.09
111428,12/12/16 03:26,100000891,Alexandra,Mathis,Massachusetts,6182617964,Long Gown,97.11,0.05
111427,12/12/16 03:23,100000929,Fiona,Wright,Vermont,7833392032,Skirt,55.86,0.08
111426,12/12/16 03:21,300000596,Lillian,Kerr,New Jersey,9280265561,Coat/Jacket,59.85,0.06
111425,12/12/16 03:19,100000232,Trevor,King,Colorado,8058527540,Jeans,35.91,0.07
111424,12/12/16 03:19,200000065,Maria,Hughes,Maine,3382973348,Top,81.76,0.08
111423,12/12/16 03:19,400000756,Joanne,May,Nebraska,4538875409,Couch Cover,79.8,0.1
111422,12/12/16 03:17,100000084,Dylan,Fraser,South Carolina,7502168586,Baby Quilt,38.06,0.07
111421,12/12/16 03:15,100000641,Amanda,Payne,Virginia,2963300774,Sweatshirt,75.81,0.1
111420,12/12/16 03:15,100000796,Tracey,Ogden,Michigan,6648383061,Long Slip,27.86,0.03
111419,12/12/16 03:14,400000737,Katherine,Clark,Colorado,7645689457,Apron,9.48,0.02
111418,12/12/16 03:13,100000020,Audrey,Jones,Colorado,1893735141,Socks,115.5,0.09
111417,12/12/16 03:10,100000012,Benjamin,Grant,Utah,7010679527,Blanket,63.84,0
111416,12/12/16 03:09,200000747,Peter,Gibson,Oregon,5187373849,Short Slip,12.87,0.07
111415,12/12/16 03:09,100000327,Dominic,Miller,Hawaii,8948840620,Gloves,19.8,0.06
111414,12/12/16 03:08,200000714,Ian,Manning,Connecticut,1940915493,Long Gown,68.77,0.09
111413,12/12/16 03:08,200000748,Lucas,Graham,Washington,2363094138,Short Overalls,71.82,0.01
111412,12/12/16 03:07,100000445,Rose,Hodges,New Hampshire,1082405301,Blazer,119.76,0.02
111411,12/12/16 03:07,200000819,Katherine,Grant,Illinoi,6697166886,Coat,159.8,0.05
111410,12/12/16 03:07,100000559,Grace,Mills,Massachusetts,2524845521,Gown & Robe Set,105.6,0.09
111409,12/12/16 03:04,200000856,William,McLean,South Carolina,6265788387,Commode Cover,58.1,0.05
111408,12/12/16 03:03,100000876,Tracey,Pullman,Wisconsin,3890778939,Suit & 2 pc Dress,125.16,0.09
111407,12/12/16 03:02,400000488,Sue,Morrison,Nevada,7463357829,Infant 2 Piece Set,49.8,0.07
111406,12/12/16 03:02,200000619,Alexander,Abraham,Texas,1940915493,Long Gown,68.77,0.03
111405,12/12/16 03:01,300000731,Warren,Ince,Arkansas,8619953091,Pillowcase,18.96,0.04
111404,12/12/16 03:01,200000504,Jason,Lyman,Iowa,3126356136,Formal Dress,99.9,0
111403,12/12/16 03:00,100000194,James,McGrath,South Dakota,3750666773,Waterbed Sheet,79.8,0.07
111402,12/12/16 03:00,100000196,Jennifer,Slater,Nebraska,3962085980,Sleeper,61.38,0.04
111401,12/12/16 02:59,100000435,Isaac,Rutherford,Massachusetts,1039854547,Coat,135.83,0.02
111400,12/12/16 02:58,100000274,Rose,Russell,Texas,1625450539,Dress,54.89,0.1
111399,12/12/16 02:58,100000708,Jan,Roberts,Massachusetts,3126356136,Formal Dress,99.9,0.1
111398,12/12/16 02:58,200000465,Una,Lawrence,Iowa,9862518267,Socks,10.84,0.09
111397,12/12/16 02:57,200000897,Boris,Nash,Texas,5857761910,Gowns/Pajamas,28.14,0.08
111396,12/12/16 02:57,300000814,James,Newman,Hawaii,6388591017,Baby Quilt,100.68,0.01
111395,12/12/16 02:56,100000239,Natalie,Welch,West Virginia,4391642886,Men's Pajama Set,83.79,0.07
111394,12/12/16 02:55,100000319,John,Hemmings,Alabama,1940915493,Long Gown,68.77,0.1
111393,12/12/16 02:55,100000895,Hannah,Terry,Colorado,3123824581,Sweatpants,43.89,0.08
111392,12/12/16 02:53,100000543,Chloe,Dickens,Georgia,6182400847,Blazer,26.88,0.01
111391,12/12/16 02:51,300000702,Diane,Underwood,Maryland,6719567315,Blouse,47.88,0.03
111390,12/12/16 02:47,100000233,Stewart,Pullman,Idaho,4924918902,T-shirt,62.79,0
111389,12/12/16 02:46,400000769,Jason,Walker,Kentucky,9313710898,Dish Towel,32.23,0.03
111388,12/12/16 02:44,100000605,Jasmine,Wilkins,New Hampshire,5509524170,Couch Cover,86.68,0.1
111387,12/12/16 02:44,100000854,Carl,Clark,Kentucky,2113413915,Shorts,59.33,0.02
111386,12/12/16 02:42,100000709,Angela,Lawrence,Washington,1082405301,Blazer,119.76,0.02
111385,12/12/16 02:41,100000207,Blake,Berry,Mississippi,9862518267,Socks,10.84,0.08
111384,12/12/16 02:40,200000408,Blake,Churchill,Delaware,4327321762,Dress,69.75,0.01
111383,12/12/16 02:40,100000773,Austin,Lee,Oklahoma,3962085980,Sleeper,61.38,0.1
111382,12/12/16 02:39,100000379,Melanie,Henderson,Arkansas,6511971572,Sleeping Bag,47.88,0.02
111381,12/12/16 02:36,100000477,Chloe,MacLeod,Wyomin,1284609276,Sweater,95.76,0.09
111380,12/12/16 02:32,100000826,Sean,Burgess,New Jersey,1893735141,Socks,115.5,0.1
111379,12/12/16 02:32,100000498,Emma,Lewis,New Mexico,1284609276,Sweater,95.76,0.04
111378,12/12/16 02:27,100000319,John,Hemmings,Alabama,1082405301,Blazer,119.76,0.1
111377,12/12/16 02:27,100000156,Charles,Roberts,Florida,4619440506,Shorts,69.75,0.06
111376,12/12/16 02:26,200000799,Leonard,Ogden,Connecticut,6991736764,Pillow Sham,19.8,0.07
111375,12/12/16 02:26,200000623,Brian,Mitchell,Maine,4619440506,Shorts,69.75,0.06
111374,12/12/16 02:25,200000582,Rebecca,Clarkson,Mississippi,4398051135,Bra,6,0.09
111373,12/12/16 02:23,200000425,Joshua,Ince,Iowa,8058527540,Jeans,35.91,0.07
111372,12/12/16 02:23,300000268,James,Oliver,Georgia,4391642886,Men's Pajama Set,83.79,0
111371,12/12/16 02:22,200000663,Leonard,Jackson,Delaware,9916068026,Gowns/Pajamas,118.14,0.02
111370,12/12/16 02:21,100000569,Gabrielle,Skinner,Wyomin,3135576553,Underwear,5.88,0
111369,12/12/16 02:19,100000321,Adam,Sharp,New Jersey,8438262686,Robe,29.88,0.04
111368,12/12/16 02:18,200000843,Adam,Gibson,North Carolina,3135576553,Underwear,5.88,0.06
111367,12/12/16 02:17,100000518,Penelope,Metcalfe,Hawaii,6917448328,Socks,8.82,0.09
111366,12/12/16 02:16,200000587,Sebastian,Forsyth,Delaware,3126356136,Formal Dress,99.9,0.07
111365,12/12/16 02:15,200000939,Alan,Dyer,Wisconsin,8864799421,Valance,31.8,0.07
111364,12/12/16 02:13,100000328,Megan,Tucker,Massachusetts,2248992375,Sweater,61.38,0.08
111363,12/12/16 02:12,100000707,David,Graham,Iowa,2430071492,Dust Ruffle,41.86,0.1
111362,12/12/16 02:12,100000307,Adrian,Hill,Indiana,4327321762,Dress,69.75,0.03
111361,12/12/16 02:12,300000651,Una,Jones,Montan,2430071492,Dust Ruffle,41.86,0.01
111360,12/12/16 02:12,100000281,Sam,Parsons,South Carolina,3390230025,Top,33.48,0.04
111359,12/12/16 02:11,100000299,Zoe,Johnston,Illinoi,3126356136,Formal Dress,99.9,0.04
111358,12/12/16 02:11,300000888,Pippa,Gray,New Mexico,4327321762,Dress,69.75,0
111357,12/12/16 02:09,100000823,Trevor,Tucker,Ohio,8241463559,Wallet,49.75,0.07
111356,12/12/16 02:08,300000729,James,Quinn,Delaware,1489444777,Short Gown,131.12,0.02
111355,12/12/16 02:08,200000373,Lucas,Gill,Kentucky,5736433915,Mattress Cover,65.78,0.08
111354,12/12/16 02:07,100000247,Claire,Dickens,Indiana,2248992375,Sweater,61.38,0.09
111353,12/12/16 02:04,100000571,Connor,Harris,Kansas,1319286996,Gowns/Pajamas,47.43,0.02
111352,12/12/16 02:03,200000348,Brandon,Anderson,Mississippi,5480721202,Shirt,67.83,0.06
111351,12/12/16 02:03,100000143,Luke,Ball,Wisconsin,2363094138,Short Overalls,71.82,0.05
111350,12/12/16 02:03,100000383,Jasmine,Oliver,Louisiana,2782517448,Belt,45.77,0
111349,12/12/16 02:03,100000603,Jane,Walker,Massachusetts,3405268556,Handbag,114.77,0.01
111348,12/12/16 02:01,100000145,Steven,Ball,New York,7645888340,Bath Mat,5.6,0.03
111347,12/12/16 02:00,100000892,Christopher,Anderson,New Mexico,2782517448,Belt,45.77,0.02
111346,12/12/16 01:58,200000388,Gavin,Sanderson,Georgia,2491559336,Jeans,104.79,0.03
111345,12/12/16 01:56,300000302,William,Wilkins,Nevada,5187883584,Dish Towel,49.5,0.07
111344,12/12/16 01:55,200000165,Paul,Harris,Massachusetts,3405268556,Handbag,114.77,0.09
111343,12/12/16 01:53,200000507,Isaac,Gill,Illinoi,6388591017,Baby Quilt,100.68,0.08
111342,12/12/16 01:53,100000452,Peter,Quinn,Washington,9313710898,Dish Towel,32.23,0.07
111341,12/12/16 01:51,100000836,Bella,Metcalfe,Wisconsin,5145202479,Crib Sheet,9.9,0.05
111340,12/12/16 01:51,100000195,Amanda,Young,North Dakota,4398051135,Bra,6,0.09
111339,12/12/16 01:50,400000541,Victoria,Kerr,Arkansas,8213207925,Underwear & Boxers,23.76,0.01
111338,12/12/16 01:50,100000882,Piers,Simpson,Alabama,9166887914,Sweater,95.76,0.06
111337,12/12/16 01:49,100000087,Jack,White,Indiana,9730446421,Blazer,103.3,0.06
111336,12/12/16 01:46,200000069,Jason,Sharp,Texas,6388591017,Baby Quilt,100.68,0.09
111335,12/12/16 01:46,200000672,Audrey,Ince,New Jersey,3962085980,Sleeper,61.38,0.08
111334,12/12/16 01:44,300000634,Heather,Mackay,New York,3382973348,Top,81.76,0.04
111333,12/12/16 01:42,100000241,Oliver,Powell,Georgia,7645689457,Apron,9.48,0.03
111332,12/12/16 01:38,200000713,Liam,Greene,South Dakota,7841340144,Shirt,29.4,0.03
111331,12/12/16 01:38,100000081,Joan,Buckland,Minnesota,6962492078,Bath Mat,37.31,0.02
111330,12/12/16 01:37,300000467,Angela,Morrison,Utah,8713824671,Infant 2 Piece Set,48.6,0.08
111329,12/12/16 01:37,200000461,Alan,Grant,Mississippi,5153370805,Shorts,43.96,0.06
111328,12/12/16 01:33,300000675,Matt,Davies,Minnesota,6988128169,Handbag,25.44,0.04
111327,12/12/16 01:31,200000802,Eric,Slater,Kentucky,6661671897,Swimwear,50.83,0.1
111326,12/12/16 01:30,200000140,Keith,Harris,Washington,3132788435,Coat,30.06,0.03
111325,12/12/16 01:28,300000778,Christopher,McGrath,Maine,9223468295,Bath Mat,23.88,0.08
111324,12/12/16 01:24,100000772,Alexander,Anderson,Arkansas,2963300774,Sweatshirt,75.81,0.01
111323,12/12/16 01:24,300000688,Wendy,Piper,Alabama,5187373849,Short Slip,12.87,0.1
111322,12/12/16 01:23,100000230,Dan,Terry,Minnesota,2524845521,Gown & Robe Set,105.6,0.04
111321,12/12/16 01:22,200000414,Sebastian,Langdon,Alabama,2430071492,Dust Ruffle,41.86,0.06
111320,12/12/16 01:21,200000388,Gavin,Sanderson,Georgia,5127562193,Robe,95.76,0.03
111319,12/12/16 01:21,100000025,Jennifer,Hughes,Rhode Island,8624682735,Coat,77.77,0.1
111318,12/12/16 01:18,100000405,Cameron,Blake,Alaska,2153011099,Gown & Robe Set,99.8,0.08
111317,12/12/16 01:17,300000736,Anne,Butler,Connecticut,5187373849,Short Slip,12.87,0.1
111316,12/12/16 01:12,100000183,Christian,Piper,Kentucky,8619953091,Pillowcase,18.96,0.02
111315,12/12/16 01:12,100000232,Trevor,King,Colorado,2963300774,Sweatshirt,75.81,0.07
111314,12/12/16 01:12,200000414,Sebastian,Langdon,Alabama,2363094138,Short Overalls,71.82,0.06
111313,12/12/16 01:08,100000129,Peter,Pullman,Florida,5050067655,Bottoms,66.96,0.08
111312,12/12/16 01:07,100000807,Gordon,May,Nebraska,9730446421,Blazer,103.3,0.06
111311,12/12/16 01:07,100000838,Felicity,MacLeod,Vermont,2876522496,Jacket,99.8,0
111310,12/12/16 01:05,100000500,Grace,Stewart,South Carolina,8624682735,Coat,77.77,0.1
111309,12/12/16 01:03,100000041,Edward,Terry,Indiana,7690258628,Baby Blanket,21.93,0.05
111308,12/12/16 01:02,200000532,Frank,Parr,Alabama,1737807900,Tie,68.64,0
111307,12/12/16 01:01,300000687,Tim,Vance,Texas,1737807900,Tie,68.64,0.1
111306,12/12/16 01:00,300000704,Bernadette,Cornish,Pennsylvani,9873264896,Hat,10.89,0.04
111305,12/12/16 00:58,100000618,Andrew,Wright,Wyomin,6991736764,Pillow Sham,19.8,0.08
111304,12/12/16 00:57,200000548,Emily,King,Minnesota,7645689457,Apron,9.48,0.09
111303,12/12/16 00:57,100000742,Brandon,Churchill,Wyomin,9730446421,Blazer,103.3,0.03
111302,12/12/16 00:57,100000172,Nicholas,Greene,Washington,9280265561,Coat/Jacket,59.85,0
111301,12/12/16 00:56,400000115,Ruth,Oliver,Maryland,4622769035,Short Gown,78,0.1
111300,12/12/16 00:56,200000747,Peter,Gibson,Oregon,3123824581,Sweatpants,43.89,0.07
111299,12/12/16 00:56,100000286,Ruth,Lambert,Idaho,2430071492,Dust Ruffle,41.86,0.08
111298,12/12/16 00:55,300000527,Mary,Stewart,Idaho,8262662751,Suit,109.89,0.04
111297,12/12/16 00:54,100000693,Kevin,Glover,Pennsylvani,5050067655,Bottoms,66.96,0.02
111296,12/12/16 00:53,100000156,Charles,Roberts,Florida,4327321762,Dress,69.75,0.06
111295,12/12/16 00:51,200000713,Liam,Greene,South Dakota,7841340144,Shirt,29.4,0.03
111294,12/12/16 00:50,300000857,Sophie,Ince,Maine,3390230025,Top,33.48,0.1
111293,12/12/16 00:47,400000515,Amanda,Mackenzie,Mississippi,5187883584,Dish Towel,49.5,0.1
111292,12/12/16 00:44,100000454,Edward,Hart,West Virginia,1039854547,Coat,135.83,0.07
111291,12/12/16 00:43,400000795,Amanda,King,Florida,5608950888,Suit & 2 pc Dress,112.35,0.1
111290,12/12/16 00:39,100000345,Benjamin,Ince,West Virginia,2240469836,Slippers,35.82,0.03
111289,12/12/16 00:37,100000283,Stephanie,Smith,Iowa,7645888340,Bath Mat,5.6,0.02
111288,12/12/16 00:37,100000558,Jan,Sanderson,Idaho,2355020550,Sweater,67.92,0.03
111287,12/12/16 00:36,300000598,Blake,MacDonald,Hawaii,5153370805,Shorts,43.96,0.07
111286,12/12/16 00:35,100000056,Liam,Gibson,Florida,3405268556,Handbag,114.77,0.07
111285,12/12/16 00:35,200000047,Leah,Nolan,Mississippi,3123824581,Sweatpants,43.89,0.03
111284,12/12/16 00:35,100000489,Kevin,Wright,New Mexico,5187373849,Short Slip,12.87,0.09
111283,12/12/16 00:34,400000690,Bernadette,Duncan,Utah,6917448328,Socks,8.82,0.03
111282,12/12/16 00:33,100000226,Gordon,Fraser,Wisconsin,2020397001,Men's Pajama Set,23.1,0.07
111281,12/12/16 00:32,300000687,Tim,Vance,Texas,5480721202,Shirt,67.83,0.1
111280,12/12/16 00:30,100000827,Amy,Buckland,New Hampshire,5310615417,Tie,41.79,0.08
111279,12/12/16 00:25,200000348,Brandon,Anderson,Mississippi,6917448328,Socks,8.82,0.06
111278,12/12/16 00:25,100000879,Ryan,Russell,Virginia,3382973348,Top,81.76,0.02
111277,12/12/16 00:21,300000495,Stephen,Poole,Indiana,7463357829,Infant 2 Piece Set,49.8,0.08
111276,12/12/16 00:21,200000482,Justin,Graham,Arizona,2963300774,Sweatshirt,75.81,0.01
111275,12/12/16 00:19,400000433,Rose,Robertson,Oklahoma,4291344502,Long Overalls,55.62,0.06
111274,12/12/16 00:18,200000856,William,McLean,South Carolina,1988250904,Coat,74.16,0.05
111273,12/12/16 00:16,100000772,Alexander,Anderson,Arkansas,8269421724,Long Overalls,124.75,0.01
111272,12/12/16 00:16,300000552,Bernadette,Ferguson,Arizona,6182617964,Long Gown,97.11,0.02
111271,12/12/16 00:15,100000403,Ruth,Simpson,Arkansas,3390230025,Top,33.48,0.02
111270,12/12/16 00:12,200000904,Ryan,Gray,West Virginia,9730446421,Blazer,103.3,0.1
111269,12/12/16 00:12,300000270,Heather,Black,Nebraska,1319286996,Gowns/Pajamas,47.43,0.01
111268,12/12/16 00:12,300000552,Bernadette,Ferguson,Arizona,8694351166,Chair Cover,38.87,0.02
111267,12/12/16 00:11,400000738,Natalie,Tucker,North Dakota,7502168586,Baby Quilt,38.06,0.03
111266,12/12/16 00:10,100000031,Megan,Bell,Alabama,7502168586,Baby Quilt,38.06,0.03
111265,12/12/16 00:10,200000619,Alexander,Abraham,Texas,2113413915,Shorts,59.33,0.03
111264,12/12/16 00:08,300000009,Ruth,Campbell,Maine,9166887914,Sweater,95.76,0.03
111263,12/12/16 00:08,400000755,Angela,Oliver,Arkansas,8619953091,Pillowcase,18.96,0.01
111262,12/12/16 00:04,100000346,Joseph,Buckland,Massachusetts,3132788435,Coat,30.06,0.01
111261,12/12/16 00:04,100000854,Carl,Clark,Kentucky,7833392032,Skirt,55.86,0.02
111260,12/12/16 00:01,100000642,Eric,Wilson,Ohio,1893735141,Socks,115.5,0.07
111259,12/11/16 23:59,100000294,Brandon,Morgan,Mississippi,9313710898,Dish Towel,32.23,0.01
111258,12/11/16 23:56,200000385,Joe,Parsons,Washington,3132788435,Coat,30.06,0.1
111257,12/11/16 23:56,200000696,Benjamin,James,Oregon,1336619171,Slacks,63.84,0.06
111256,12/11/16 23:55,100000575,Michael,Davidson,Hawaii,8586814459,Gown & Robe Set,65.64,0.08
111255,12/11/16 23:54,300000718,Colin,Hill,Massachusetts,8241463559,Wallet,49.75,0.05
111254,12/11/16 23:50,100000202,Fiona,Underwood,Louisiana,6962492078,Bath Mat,37.31,0.1
111253,12/11/16 23:47,100000862,Jack,Young,Virginia,5187883584,Dish Towel,49.5,0.03
111252,12/11/16 23:47,400000515,Amanda,Mackenzie,Mississippi,3795753080,Jeans,38.1,0.1
111251,12/11/16 23:46,100000446,Christian,Abraham,Wyomin,1625450539,Dress,54.89,0.08
111250,12/11/16 23:45,300000913,Dan,Robertson,Nebraska,6962492078,Bath Mat,37.31,0.1
111249,12/11/16 23:44,100000849,Lily,Gill,Arkansas,4622769035,Short Gown,78,0.08
111248,12/11/16 23:42,400000497,Anna,Chapman,California,6962492078,Bath Mat,37.31,0.06
111247,12/11/16 23:41,100000882,Piers,Simpson,Alabama,7502168586,Baby Quilt,38.06,0.06
111246,12/11/16 23:40,100000161,Diana,Powell,Maryland,3305177499,Coveralls (long sleeve),95.88,0
111245,12/11/16 23:40,400000758,Julia,McDonald,Arkansas,8058527540,Jeans,35.91,0.05
111244,12/11/16 23:40,300000357,Mary,Reid,Virginia,9280265561,Coat/Jacket,59.85,0.02
111243,12/11/16 23:38,100000324,David,Newman,New Hampshire,3819369487,Dish Towel,7.84,0.05
111242,12/11/16 23:37,200000371,Alan,Kelly,Michigan,2240469836,Slippers,35.82,0
111241,12/11/16 23:37,200000631,Sean,Lyman,Colorado,7270957383,Scarf,29.85,0.04
111240,12/11/16 23:36,100000926,Dan,Johnston,Rhode Island,8241463559,Wallet,49.75,0.06
111239,12/11/16 23:34,100000877,Megan,Reid,Alaska,1893735141,Socks,115.5,0.03
111238,12/11/16 23:33,300000767,Chloe,Bond,West Virginia,2363094138,Short Overalls,71.82,0.01
111237,12/11/16 23:33,300000735,John,Anderson,Arizona,2210750188,Blazer,119.76,0.09
111236,12/11/16 23:33,200000384,Bella,Bailey,Maine,8713824671,Infant 2 Piece Set,48.6,0
111235,12/11/16 23:31,100000337,Tracey,Langdon,Pennsylvani,2557931901,Short Gown,47.76,0.06
111234,12/11/16 23:31,400000555,Zoe,Murray,Missouri,8269421724,Long Overalls,124.75,0.07
111233,12/11/16 23:31,100000889,Stephen,Bailey,Texas,9223468295,Bath Mat,23.88,0.08
111232,12/11/16 23:30,100000558,Jan,Sanderson,Idaho,9195451761,Hand Towel,51.66,0.03
111231,12/11/16 23:29,100000566,Diane,Berry,Iowa,2963300774,Sweatshirt,75.81,0.1
111230,12/11/16 23:26,300000787,Neil,Sanderson,West Virginia,6182400847,Blazer,26.88,0.06
111229,12/11/16 23:22,100000922,Sally,Glover,Virginia,9538578209,Dress,87.36,0.08
111228,12/11/16 23:22,300000651,Una,Jones,Montan,6511971572,Sleeping Bag,47.88,0.01
111227,12/11/16 23:21,300000079,Ruth,Mathis,Rhode Island,1489444777,Short Gown,131.12,0.07
111226,12/11/16 23:21,100000890,Piers,Peake,Connecticut,7010679527,Blanket,63.84,0
111225,12/11/16 23:20,200000662,Trevor,Skinner,Louisiana,1893735141,Socks,115.5,0.1
111224,12/11/16 23:19,100000378,Harry,Manning,Iowa,4538875409,Couch Cover,79.8,0.06
111223,12/11/16 23:17,100000132,James,Marshall,Rhode Island,1489444777,Short Gown,131.12,0.04
111222,12/11/16 23:15,200000765,Paul,Baker,New Jersey,9223468295,Bath Mat,23.88,0
111221,12/11/16 23:15,100000933,Gavin,Harris,North Dakota,1082405301,Blazer,119.76,0.04
111220,12/11/16 23:14,200000507,Isaac,Gill,Illinoi,7502168586,Baby Quilt,38.06,0.08
111219,12/11/16 23:13,100000289,Olivia,Peake,Utah,4681342313,Sheets,29.9,0.06
111218,12/11/16 23:09,100000142,Sam,Russell,Vermont,6265788387,Commode Cover,58.1,0.04
111217,12/11/16 23:07,300000637,Carolyn,Mills,Hawaii,8068199275,Slacks,87.78,0.04
111216,12/11/16 23:02,100000872,Sally,MacDonald,Illinoi,3132788435,Coat,30.06,0.1
111215,12/11/16 23:01,100000121,Ian,Slater,Alabama,3795753080,Jeans,38.1,0.1
111214,12/11/16 23:00,100000035,Karen,Dyer,Mississippi,9873264896,Hat,10.89,0.02
111213,12/11/16 23:00,200000014,Thomas,Lawrence,Minnesota,2926937052,Washcloth,10.78,0.06
111212,12/11/16 22:59,100000205,Anna,Lee,Maine,6660530324,Washcloth,35.14,0.05
111211,12/11/16 22:58,200000548,Emily,King,Minnesota,1737807900,Tie,68.64,0.09
111210,12/11/16 22:58,100000227,Connor,Gill,Alaska,6719567315,Blouse,47.88,0.08
111209,12/11/16 22:57,100000240,John,Baker,South Carolina,2430071492,Dust Ruffle,41.86,0.05
111208,12/11/16 22:56,100000926,Dan,Johnston,Rhode Island,4934584980,Nylon Pants,55.86,0.06
111207,12/11/16 22:55,200000485,Alan,Murray,Georgia,8586814459,Gown & Robe Set,65.64,0.03
111206,12/11/16 22:52,100000036,Yvonne,Thomson,Delaware,8864799421,Valance,31.8,0.01
111205,12/11/16 22:44,100000218,Theresa,Grant,Nebraska,1336619171,Slacks,63.84,0.08
111204,12/11/16 22:43,100000929,Fiona,Wright,Vermont,8068199275,Slacks,87.78,0.08
111203,12/11/16 22:43,100000063,Kevin,Gibson,Massachusetts,8269421724,Long Overalls,124.75,0.07
111202,12/11/16 22:41,400000600,Nicola,Graham,Delaware,2178891798,Hand Towel,18.17,0.09
111201,12/11/16 22:40,100000194,James,McGrath,South Dakota,7841340144,Shirt,29.4,0.07
111200,12/11/16 22:39,100000476,Donna,Robertson,Indiana,2491559336,Jeans,104.79,0.1
111199,12/11/16 22:38,100000935,Felicity,Miller,Iowa,2210750188,Blazer,119.76,0.05
111198,12/11/16 22:36,100000404,Stewart,Bell,Indiana,9870137717,Crib Sheet,53.9,0.07
